Entity,Code,Date,Grocery & Pharmacy Stores (%)
Bosnia and Herzegovina,BIH,"May 23, 2020",3.571
Bosnia and Herzegovina,BIH,"May 24, 2020",1.286
Bosnia and Herzegovina,BIH,"May 25, 2020",0.857
Bosnia and Herzegovina,BIH,"May 26, 2020",0.286
Bosnia and Herzegovina,BIH,"May 27, 2020",0.714
Bosnia and Herzegovina,BIH,"May 28, 2020",0
Bosnia and Herzegovina,BIH,"May 29, 2020",-1.571
Bosnia and Herzegovina,BIH,"May 30, 2020",-3.143
Bosnia and Herzegovina,BIH,"May 31, 2020",0.286
Bosnia and Herzegovina,BIH,"Jun 1, 2020",1.714
Bosnia and Herzegovina,BIH,"Jun 2, 2020",3.714
Bosnia and Herzegovina,BIH,"Jun 3, 2020",5.571
Bosnia and Herzegovina,BIH,"Jun 4, 2020",6.143
Bosnia and Herzegovina,BIH,"Jun 5, 2020",7.571
Bosnia and Herzegovina,BIH,"Jun 6, 2020",9
Bosnia and Herzegovina,BIH,"Jun 7, 2020",10.429
Bosnia and Herzegovina,BIH,"Jun 8, 2020",10.857
Bosnia and Herzegovina,BIH,"Jun 9, 2020",10.857
Bosnia and Herzegovina,BIH,"Jun 10, 2020",11.286
Bosnia and Herzegovina,BIH,"Jun 11, 2020",12.286
Bosnia and Herzegovina,BIH,"Jun 12, 2020",13.286
Bosnia and Herzegovina,BIH,"Jun 13, 2020",12.857
Bosnia and Herzegovina,BIH,"Jun 14, 2020",12
Bosnia and Herzegovina,BIH,"Jun 15, 2020",11.714
Bosnia and Herzegovina,BIH,"Jun 16, 2020",12.143
Bosnia and Herzegovina,BIH,"Jun 17, 2020",11.857
Bosnia and Herzegovina,BIH,"Jun 18, 2020",10.571
Bosnia and Herzegovina,BIH,"Jun 19, 2020",9.143
Bosnia and Herzegovina,BIH,"Jun 20, 2020",7.714
Bosnia and Herzegovina,BIH,"Jun 21, 2020",6.571
Bosnia and Herzegovina,BIH,"Jun 22, 2020",5.571
Bosnia and Herzegovina,BIH,"Jun 23, 2020",4.714
Bosnia and Herzegovina,BIH,"Jun 24, 2020",4.571
Bosnia and Herzegovina,BIH,"Jun 25, 2020",4.286
Bosnia and Herzegovina,BIH,"Jun 26, 2020",3.429
Bosnia and Herzegovina,BIH,"Jun 27, 2020",2.857
Bosnia and Herzegovina,BIH,"Jun 28, 2020",2.571
Bosnia and Herzegovina,BIH,"Jun 29, 2020",2.429
Bosnia and Herzegovina,BIH,"Jun 30, 2020",2.571
Bosnia and Herzegovina,BIH,"Jul 1, 2020",2
Bosnia and Herzegovina,BIH,"Jul 2, 2020",2.286
Bosnia and Herzegovina,BIH,"Jul 3, 2020",3.143
Bosnia and Herzegovina,BIH,"Jul 4, 2020",4.429
Bosnia and Herzegovina,BIH,"Jul 5, 2020",5.429
Bosnia and Herzegovina,BIH,"Jul 6, 2020",6.571
Bosnia and Herzegovina,BIH,"Jul 7, 2020",8
Bosnia and Herzegovina,BIH,"Jul 8, 2020",8.143
Bosnia and Herzegovina,BIH,"Jul 9, 2020",8.143
Bosnia and Herzegovina,BIH,"Jul 10, 2020",8.143
Bosnia and Herzegovina,BIH,"Jul 11, 2020",7.429
Bosnia and Herzegovina,BIH,"Jul 12, 2020",7.714
Bosnia and Herzegovina,BIH,"Jul 13, 2020",7.714
Bosnia and Herzegovina,BIH,"Jul 14, 2020",6.571
Bosnia and Herzegovina,BIH,"Jul 15, 2020",7
Bosnia and Herzegovina,BIH,"Jul 16, 2020",7.571
Bosnia and Herzegovina,BIH,"Jul 17, 2020",7
Bosnia and Herzegovina,BIH,"Jul 18, 2020",7.286
Bosnia and Herzegovina,BIH,"Jul 19, 2020",7.143
Bosnia and Herzegovina,BIH,"Jul 20, 2020",7.429
Bosnia and Herzegovina,BIH,"Jul 21, 2020",7.857
Bosnia and Herzegovina,BIH,"Jul 22, 2020",7.143
Bosnia and Herzegovina,BIH,"Jul 23, 2020",6.429
Bosnia and Herzegovina,BIH,"Jul 24, 2020",6.571
Bosnia and Herzegovina,BIH,"Jul 25, 2020",6.714
Bosnia and Herzegovina,BIH,"Jul 26, 2020",6.857
Bosnia and Herzegovina,BIH,"Jul 27, 2020",6.857
Bosnia and Herzegovina,BIH,"Jul 28, 2020",7.286
Bosnia and Herzegovina,BIH,"Jul 29, 2020",9.143
Bosnia and Herzegovina,BIH,"Jul 30, 2020",12.857
Bosnia and Herzegovina,BIH,"Jul 31, 2020",9.143
Bosnia and Herzegovina,BIH,"Aug 1, 2020",9.286
Bosnia and Herzegovina,BIH,"Aug 2, 2020",9.714
Bosnia and Herzegovina,BIH,"Aug 3, 2020",9.857
Bosnia and Herzegovina,BIH,"Aug 4, 2020",9.857
Bosnia and Herzegovina,BIH,"Aug 5, 2020",9.857
Bosnia and Herzegovina,BIH,"Aug 6, 2020",7.714
Bosnia and Herzegovina,BIH,"Aug 7, 2020",12.143
Bosnia and Herzegovina,BIH,"Aug 8, 2020",12.714
Bosnia and Herzegovina,BIH,"Aug 9, 2020",12.143
Bosnia and Herzegovina,BIH,"Aug 10, 2020",12.286
Bosnia and Herzegovina,BIH,"Aug 11, 2020",11.857
Bosnia and Herzegovina,BIH,"Aug 12, 2020",11.286
Bosnia and Herzegovina,BIH,"Aug 13, 2020",10.571
Bosnia and Herzegovina,BIH,"Aug 14, 2020",10.571
Bosnia and Herzegovina,BIH,"Aug 15, 2020",10
Bosnia and Herzegovina,BIH,"Aug 16, 2020",10.286
Bosnia and Herzegovina,BIH,"Aug 17, 2020",10
Botswana,BWA,"Feb 17, 2020",-9
Botswana,BWA,"Feb 18, 2020",-9.5
Botswana,BWA,"Feb 19, 2020",-8.4
Botswana,BWA,"Feb 20, 2020",-6.333
Botswana,BWA,"Feb 21, 2020",-3.857
Botswana,BWA,"Feb 22, 2020",-1.714
Botswana,BWA,"Feb 23, 2020",-1.143
Botswana,BWA,"Feb 24, 2020",-0.714
Botswana,BWA,"Feb 25, 2020",0.143
Botswana,BWA,"Feb 26, 2020",0.143
Botswana,BWA,"Feb 27, 2020",0
Botswana,BWA,"Feb 28, 2020",-0.143
Botswana,BWA,"Feb 29, 2020",0.429
Botswana,BWA,"Mar 1, 2020",2.143
Botswana,BWA,"Mar 2, 2020",3.429
Botswana,BWA,"Mar 3, 2020",4.286
Botswana,BWA,"Mar 4, 2020",4.286
Botswana,BWA,"Mar 5, 2020",3.429
Botswana,BWA,"Mar 6, 2020",2.143
Botswana,BWA,"Mar 7, 2020",0.143
Botswana,BWA,"Mar 8, 2020",-1.571
Botswana,BWA,"Mar 9, 2020",-3
Botswana,BWA,"Mar 10, 2020",-4.857
Botswana,BWA,"Mar 11, 2020",-6.143
Botswana,BWA,"Mar 12, 2020",-7.714
Botswana,BWA,"Mar 13, 2020",-8.429
Botswana,BWA,"Mar 14, 2020",-9.714
Botswana,BWA,"Mar 15, 2020",-11
Botswana,BWA,"Mar 16, 2020",-12
Botswana,BWA,"Mar 17, 2020",-12.714
Botswana,BWA,"Mar 18, 2020",-12.857
Botswana,BWA,"Mar 19, 2020",-11.857
Botswana,BWA,"Mar 20, 2020",-10
Botswana,BWA,"Mar 21, 2020",-7.143
Botswana,BWA,"Mar 22, 2020",-5.429
Botswana,BWA,"Mar 23, 2020",-3.143
Botswana,BWA,"Mar 24, 2020",0.286
Botswana,BWA,"Mar 25, 2020",4.143
Botswana,BWA,"Mar 26, 2020",9.286
Botswana,BWA,"Mar 27, 2020",13
Botswana,BWA,"Mar 28, 2020",13
Botswana,BWA,"Mar 29, 2020",12.571
Botswana,BWA,"Mar 30, 2020",12.286
Botswana,BWA,"Mar 31, 2020",12.714
Botswana,BWA,"Apr 1, 2020",11.857
Botswana,BWA,"Apr 2, 2020",9.286
Botswana,BWA,"Apr 3, 2020",-5.286
Botswana,BWA,"Apr 4, 2020",-15.857
Botswana,BWA,"Apr 5, 2020",-25
Botswana,BWA,"Apr 6, 2020",-32.857
Botswana,BWA,"Apr 7, 2020",-43
Botswana,BWA,"Apr 8, 2020",-53.286
Botswana,BWA,"Apr 9, 2020",-63.429
Botswana,BWA,"Apr 10, 2020",-63.429
Botswana,BWA,"Apr 11, 2020",-63
Botswana,BWA,"Apr 12, 2020",-62.714
Botswana,BWA,"Apr 13, 2020",-64
Botswana,BWA,"Apr 14, 2020",-62.857
Botswana,BWA,"Apr 15, 2020",-61.286
Botswana,BWA,"Apr 16, 2020",-60.286
Botswana,BWA,"Apr 17, 2020",-57.571
Botswana,BWA,"Apr 18, 2020",-56.857
Botswana,BWA,"Apr 19, 2020",-56.714
Botswana,BWA,"Apr 20, 2020",-54.714
Botswana,BWA,"Apr 21, 2020",-54.571
Botswana,BWA,"Apr 22, 2020",-54.286
Botswana,BWA,"Apr 23, 2020",-53.857
Botswana,BWA,"Apr 24, 2020",-53.143
Botswana,BWA,"Apr 25, 2020",-51.714
Botswana,BWA,"Apr 26, 2020",-50.714
Botswana,BWA,"Apr 27, 2020",-50.286
Botswana,BWA,"Apr 28, 2020",-49.714
Botswana,BWA,"Apr 29, 2020",-48.429
Botswana,BWA,"Apr 30, 2020",-46.714
Botswana,BWA,"May 1, 2020",-47.857
Botswana,BWA,"May 2, 2020",-48
Botswana,BWA,"May 3, 2020",-47.857
Botswana,BWA,"May 4, 2020",-47.143
Botswana,BWA,"May 5, 2020",-47.571
Botswana,BWA,"May 6, 2020",-48.714
Botswana,BWA,"May 7, 2020",-49.571
Botswana,BWA,"May 8, 2020",-47.714
Botswana,BWA,"May 9, 2020",-46.571
Botswana,BWA,"May 10, 2020",-44.714
Botswana,BWA,"May 11, 2020",-43.286
Botswana,BWA,"May 12, 2020",-41.143
Botswana,BWA,"May 13, 2020",-38.714
Botswana,BWA,"May 14, 2020",-37.286
Botswana,BWA,"May 15, 2020",-35.429
Botswana,BWA,"May 16, 2020",-33.571
Botswana,BWA,"May 17, 2020",-32.286
Botswana,BWA,"May 18, 2020",-30.857
Botswana,BWA,"May 19, 2020",-29.571
Botswana,BWA,"May 20, 2020",-27.714
Botswana,BWA,"May 21, 2020",-25.714
Botswana,BWA,"May 22, 2020",-22
Botswana,BWA,"May 23, 2020",-17.571
Botswana,BWA,"May 24, 2020",-12.857
Botswana,BWA,"May 25, 2020",-9.429
Botswana,BWA,"May 26, 2020",-6.143
Botswana,BWA,"May 27, 2020",-3.143
Botswana,BWA,"May 28, 2020",0.714
Botswana,BWA,"May 29, 2020",2.571
Botswana,BWA,"May 30, 2020",4.429
Botswana,BWA,"May 31, 2020",7
Botswana,BWA,"Jun 1, 2020",8.429
Botswana,BWA,"Jun 2, 2020",9.429
Botswana,BWA,"Jun 3, 2020",10.714
Botswana,BWA,"Jun 4, 2020",10.286
Botswana,BWA,"Jun 5, 2020",10.286
Botswana,BWA,"Jun 6, 2020",9.857
Botswana,BWA,"Jun 7, 2020",8.143
Botswana,BWA,"Jun 8, 2020",6.714
Botswana,BWA,"Jun 9, 2020",5.429
Botswana,BWA,"Jun 10, 2020",3.857
Botswana,BWA,"Jun 11, 2020",3.571
Botswana,BWA,"Jun 12, 2020",3.429
Botswana,BWA,"Jun 13, 2020",-1.286
Botswana,BWA,"Jun 14, 2020",-6
Botswana,BWA,"Jun 15, 2020",-9.429
Botswana,BWA,"Jun 16, 2020",-8.571
Botswana,BWA,"Jun 17, 2020",-8.429
Botswana,BWA,"Jun 18, 2020",-9.143
Botswana,BWA,"Jun 19, 2020",-9
Botswana,BWA,"Jun 20, 2020",-3.714
Botswana,BWA,"Jun 21, 2020",1.857
Botswana,BWA,"Jun 22, 2020",4.857
Botswana,BWA,"Jun 23, 2020",4.571
Botswana,BWA,"Jun 24, 2020",5.143
Botswana,BWA,"Jun 25, 2020",7.857
Botswana,BWA,"Jun 26, 2020",10
Botswana,BWA,"Jun 27, 2020",12.571
Botswana,BWA,"Jun 28, 2020",15.429
Botswana,BWA,"Jun 29, 2020",18.429
Botswana,BWA,"Jun 30, 2020",21.429
Botswana,BWA,"Jul 1, 2020",22.286
Botswana,BWA,"Jul 2, 2020",22.143
Botswana,BWA,"Jul 3, 2020",21.571
Botswana,BWA,"Jul 4, 2020",20.143
Botswana,BWA,"Jul 5, 2020",18.571
Botswana,BWA,"Jul 6, 2020",17.857
Botswana,BWA,"Jul 7, 2020",16.429
Botswana,BWA,"Jul 8, 2020",16.143
Botswana,BWA,"Jul 9, 2020",15
Botswana,BWA,"Jul 10, 2020",14
Botswana,BWA,"Jul 11, 2020",12.571
Botswana,BWA,"Jul 12, 2020",11.857
Botswana,BWA,"Jul 13, 2020",11.286
Botswana,BWA,"Jul 14, 2020",10.143
Botswana,BWA,"Jul 15, 2020",9.286
Botswana,BWA,"Jul 16, 2020",9.571
Botswana,BWA,"Jul 17, 2020",11.143
Botswana,BWA,"Jul 18, 2020",12
Botswana,BWA,"Jul 19, 2020",11.714
Botswana,BWA,"Jul 20, 2020",8.857
Botswana,BWA,"Jul 21, 2020",7.571
Botswana,BWA,"Jul 22, 2020",9
Botswana,BWA,"Jul 23, 2020",9.714
Botswana,BWA,"Jul 24, 2020",9.857
Botswana,BWA,"Jul 25, 2020",11.429
Botswana,BWA,"Jul 26, 2020",13.714
Botswana,BWA,"Jul 27, 2020",17.714
Botswana,BWA,"Jul 28, 2020",21.571
Botswana,BWA,"Jul 29, 2020",23.286
Botswana,BWA,"Jul 30, 2020",25.143
Botswana,BWA,"Jul 31, 2020",21.714
Botswana,BWA,"Aug 1, 2020",17
Botswana,BWA,"Aug 2, 2020",11.857
Botswana,BWA,"Aug 3, 2020",8.286
Botswana,BWA,"Aug 4, 2020",3.714
Botswana,BWA,"Aug 5, 2020",-1.429
Botswana,BWA,"Aug 6, 2020",-7.286
Botswana,BWA,"Aug 7, 2020",-9.429
Botswana,BWA,"Aug 8, 2020",-10.714
Botswana,BWA,"Aug 9, 2020",-11.571
Botswana,BWA,"Aug 10, 2020",-12
Botswana,BWA,"Aug 11, 2020",-12.571
Botswana,BWA,"Aug 12, 2020",-13
Botswana,BWA,"Aug 13, 2020",-13
Botswana,BWA,"Aug 14, 2020",-9.143
Botswana,BWA,"Aug 15, 2020",-5.143
Botswana,BWA,"Aug 16, 2020",-0.857
Botswana,BWA,"Aug 17, 2020",2.429
Brazil,BRA,"Feb 17, 2020",2.333
Brazil,BRA,"Feb 18, 2020",1.5
Brazil,BRA,"Feb 19, 2020",0.8
Brazil,BRA,"Feb 20, 2020",1.833
Brazil,BRA,"Feb 21, 2020",3
Brazil,BRA,"Feb 22, 2020",3.286
Brazil,BRA,"Feb 23, 2020",3.857
Brazil,BRA,"Feb 24, 2020",2.857
Brazil,BRA,"Feb 25, 2020",-1.143
Brazil,BRA,"Feb 26, 2020",-2.429
Brazil,BRA,"Feb 27, 2020",-3.143
Brazil,BRA,"Feb 28, 2020",-4.143
Brazil,BRA,"Feb 29, 2020",-4.286
Brazil,BRA,"Mar 1, 2020",-4.857
Brazil,BRA,"Mar 2, 2020",-3.714
Brazil,BRA,"Mar 3, 2020",0.714
Brazil,BRA,"Mar 4, 2020",2.571
Brazil,BRA,"Mar 5, 2020",3.286
Brazil,BRA,"Mar 6, 2020",4.429
Brazil,BRA,"Mar 7, 2020",5.571
Brazil,BRA,"Mar 8, 2020",6.714
Brazil,BRA,"Mar 9, 2020",7.286
Brazil,BRA,"Mar 10, 2020",7.714
Brazil,BRA,"Mar 11, 2020",7.714
Brazil,BRA,"Mar 12, 2020",7.286
Brazil,BRA,"Mar 13, 2020",6.714
Brazil,BRA,"Mar 14, 2020",5.857
Brazil,BRA,"Mar 15, 2020",5.286
Brazil,BRA,"Mar 16, 2020",5.429
Brazil,BRA,"Mar 17, 2020",5.714
Brazil,BRA,"Mar 18, 2020",6.143
Brazil,BRA,"Mar 19, 2020",5.857
Brazil,BRA,"Mar 20, 2020",4.857
Brazil,BRA,"Mar 21, 2020",1.571
Brazil,BRA,"Mar 22, 2020",-4.143
Brazil,BRA,"Mar 23, 2020",-8.714
Brazil,BRA,"Mar 24, 2020",-14.429
Brazil,BRA,"Mar 25, 2020",-19.714
Brazil,BRA,"Mar 26, 2020",-24.143
Brazil,BRA,"Mar 27, 2020",-27.857
Brazil,BRA,"Mar 28, 2020",-29.429
Brazil,BRA,"Mar 29, 2020",-29.714
Brazil,BRA,"Mar 30, 2020",-29.714
Brazil,BRA,"Mar 31, 2020",-28
Brazil,BRA,"Apr 1, 2020",-26.143
Brazil,BRA,"Apr 2, 2020",-24.429
Brazil,BRA,"Apr 3, 2020",-22.714
Brazil,BRA,"Apr 4, 2020",-20.714
Brazil,BRA,"Apr 5, 2020",-19.143
Brazil,BRA,"Apr 6, 2020",-17.429
Brazil,BRA,"Apr 7, 2020",-15.571
Brazil,BRA,"Apr 8, 2020",-13.857
Brazil,BRA,"Apr 9, 2020",-9.857
Brazil,BRA,"Apr 10, 2020",-13.286
Brazil,BRA,"Apr 11, 2020",-12.143
Brazil,BRA,"Apr 12, 2020",-12.286
Brazil,BRA,"Apr 13, 2020",-13
Brazil,BRA,"Apr 14, 2020",-14.714
Brazil,BRA,"Apr 15, 2020",-16.143
Brazil,BRA,"Apr 16, 2020",-19.714
Brazil,BRA,"Apr 17, 2020",-15.857
Brazil,BRA,"Apr 18, 2020",-17.286
Brazil,BRA,"Apr 19, 2020",-17
Brazil,BRA,"Apr 20, 2020",-15.857
Brazil,BRA,"Apr 21, 2020",-18.286
Brazil,BRA,"Apr 22, 2020",-18
Brazil,BRA,"Apr 23, 2020",-18.429
Brazil,BRA,"Apr 24, 2020",-18.857
Brazil,BRA,"Apr 25, 2020",-18.714
Brazil,BRA,"Apr 26, 2020",-18.571
Brazil,BRA,"Apr 27, 2020",-19.714
Brazil,BRA,"Apr 28, 2020",-16.714
Brazil,BRA,"Apr 29, 2020",-16.714
Brazil,BRA,"Apr 30, 2020",-13.857
Brazil,BRA,"May 1, 2020",-16.571
Brazil,BRA,"May 2, 2020",-15.571
Brazil,BRA,"May 3, 2020",-15.429
Brazil,BRA,"May 4, 2020",-14.143
Brazil,BRA,"May 5, 2020",-12.857
Brazil,BRA,"May 6, 2020",-11.571
Brazil,BRA,"May 7, 2020",-11.857
Brazil,BRA,"May 8, 2020",-6.143
Brazil,BRA,"May 9, 2020",-3.714
Brazil,BRA,"May 10, 2020",-1.286
Brazil,BRA,"May 11, 2020",-1.429
Brazil,BRA,"May 12, 2020",-2
Brazil,BRA,"May 13, 2020",-3.143
Brazil,BRA,"May 14, 2020",-5
Brazil,BRA,"May 15, 2020",-7
Brazil,BRA,"May 16, 2020",-9.571
Brazil,BRA,"May 17, 2020",-11.429
Brazil,BRA,"May 18, 2020",-11.714
Brazil,BRA,"May 19, 2020",-12
Brazil,BRA,"May 20, 2020",-11.143
Brazil,BRA,"May 21, 2020",-10.429
Brazil,BRA,"May 22, 2020",-10.286
Brazil,BRA,"May 23, 2020",-10.143
Brazil,BRA,"May 24, 2020",-10.286
Brazil,BRA,"May 25, 2020",-10.143
Brazil,BRA,"May 26, 2020",-9.571
Brazil,BRA,"May 27, 2020",-9.571
Brazil,BRA,"May 28, 2020",-9.143
Brazil,BRA,"May 29, 2020",-7.857
Brazil,BRA,"May 30, 2020",-6.571
Brazil,BRA,"May 31, 2020",-5.286
Brazil,BRA,"Jun 1, 2020",-4
Brazil,BRA,"Jun 2, 2020",-3.286
Brazil,BRA,"Jun 3, 2020",-2.571
Brazil,BRA,"Jun 4, 2020",-2
Brazil,BRA,"Jun 5, 2020",-1.143
Brazil,BRA,"Jun 6, 2020",-0.286
Brazil,BRA,"Jun 7, 2020",0.286
Brazil,BRA,"Jun 8, 2020",0.857
Brazil,BRA,"Jun 9, 2020",1.143
Brazil,BRA,"Jun 10, 2020",2.286
Brazil,BRA,"Jun 11, 2020",0.429
Brazil,BRA,"Jun 12, 2020",1.143
Brazil,BRA,"Jun 13, 2020",-0.286
Brazil,BRA,"Jun 14, 2020",-1.286
Brazil,BRA,"Jun 15, 2020",-2
Brazil,BRA,"Jun 16, 2020",-2.286
Brazil,BRA,"Jun 17, 2020",-3.571
Brazil,BRA,"Jun 18, 2020",-2.143
Brazil,BRA,"Jun 19, 2020",-4
Brazil,BRA,"Jun 20, 2020",-3.429
Brazil,BRA,"Jun 21, 2020",-2.857
Brazil,BRA,"Jun 22, 2020",-3
Brazil,BRA,"Jun 23, 2020",-2.714
Brazil,BRA,"Jun 24, 2020",-3.286
Brazil,BRA,"Jun 25, 2020",-3.286
Brazil,BRA,"Jun 26, 2020",-3.286
Brazil,BRA,"Jun 27, 2020",-4
Brazil,BRA,"Jun 28, 2020",-4.571
Brazil,BRA,"Jun 29, 2020",-4.714
Brazil,BRA,"Jun 30, 2020",-4.143
Brazil,BRA,"Jul 1, 2020",-2.429
Brazil,BRA,"Jul 2, 2020",-0.857
Brazil,BRA,"Jul 3, 2020",0.571
Brazil,BRA,"Jul 4, 2020",2.714
Brazil,BRA,"Jul 5, 2020",3.857
Brazil,BRA,"Jul 6, 2020",5.714
Brazil,BRA,"Jul 7, 2020",6.714
Brazil,BRA,"Jul 8, 2020",7
Brazil,BRA,"Jul 9, 2020",7
Brazil,BRA,"Jul 10, 2020",7.143
Brazil,BRA,"Jul 11, 2020",6.571
Brazil,BRA,"Jul 12, 2020",6.286
Brazil,BRA,"Jul 13, 2020",5.286
Brazil,BRA,"Jul 14, 2020",3.857
Brazil,BRA,"Jul 15, 2020",3.286
Brazil,BRA,"Jul 16, 2020",2.714
Brazil,BRA,"Jul 17, 2020",2
Brazil,BRA,"Jul 18, 2020",1.857
Brazil,BRA,"Jul 19, 2020",2
Brazil,BRA,"Jul 20, 2020",2.429
Brazil,BRA,"Jul 21, 2020",2.857
Brazil,BRA,"Jul 22, 2020",2.857
Brazil,BRA,"Jul 23, 2020",2.857
Brazil,BRA,"Jul 24, 2020",3
Brazil,BRA,"Jul 25, 2020",3
Brazil,BRA,"Jul 26, 2020",2.857
Brazil,BRA,"Jul 27, 2020",2.571
Brazil,BRA,"Jul 28, 2020",2.429
Brazil,BRA,"Jul 29, 2020",2.286
Brazil,BRA,"Jul 30, 2020",2.429
Brazil,BRA,"Jul 31, 2020",3.429
Brazil,BRA,"Aug 1, 2020",4.714
Brazil,BRA,"Aug 2, 2020",5.714
Brazil,BRA,"Aug 3, 2020",6.714
Brazil,BRA,"Aug 4, 2020",7.857
Brazil,BRA,"Aug 5, 2020",9.286
Brazil,BRA,"Aug 6, 2020",11
Brazil,BRA,"Aug 7, 2020",12
Brazil,BRA,"Aug 8, 2020",13.429
Brazil,BRA,"Aug 9, 2020",14.571
Brazil,BRA,"Aug 10, 2020",14.571
Brazil,BRA,"Aug 11, 2020",14.286
Brazil,BRA,"Aug 12, 2020",13.429
Brazil,BRA,"Aug 13, 2020",12.143
Brazil,BRA,"Aug 14, 2020",10.714
Brazil,BRA,"Aug 15, 2020",8.429
Brazil,BRA,"Aug 16, 2020",6.714
Brazil,BRA,"Aug 17, 2020",6.143
Bulgaria,BGR,"Feb 17, 2020",4
Bulgaria,BGR,"Feb 18, 2020",4
Bulgaria,BGR,"Feb 19, 2020",3.6
Bulgaria,BGR,"Feb 20, 2020",2.833
Bulgaria,BGR,"Feb 21, 2020",3
Bulgaria,BGR,"Feb 22, 2020",2.857
Bulgaria,BGR,"Feb 23, 2020",2.286
Bulgaria,BGR,"Feb 24, 2020",1.571
Bulgaria,BGR,"Feb 25, 2020",1.571
Bulgaria,BGR,"Feb 26, 2020",2.286
Bulgaria,BGR,"Feb 27, 2020",3
Bulgaria,BGR,"Feb 28, 2020",3.143
Bulgaria,BGR,"Feb 29, 2020",4.571
Bulgaria,BGR,"Mar 1, 2020",5.286
Bulgaria,BGR,"Mar 2, 2020",6.286
Bulgaria,BGR,"Mar 3, 2020",5.429
Bulgaria,BGR,"Mar 4, 2020",4.429
Bulgaria,BGR,"Mar 5, 2020",4.571
Bulgaria,BGR,"Mar 6, 2020",4.571
Bulgaria,BGR,"Mar 7, 2020",4.286
Bulgaria,BGR,"Mar 8, 2020",5
Bulgaria,BGR,"Mar 9, 2020",4.714
Bulgaria,BGR,"Mar 10, 2020",5.429
Bulgaria,BGR,"Mar 11, 2020",6.714
Bulgaria,BGR,"Mar 12, 2020",7.571
Bulgaria,BGR,"Mar 13, 2020",10.286
Bulgaria,BGR,"Mar 14, 2020",9.143
Bulgaria,BGR,"Mar 15, 2020",3.714
Bulgaria,BGR,"Mar 16, 2020",0.429
Bulgaria,BGR,"Mar 17, 2020",-3.429
Bulgaria,BGR,"Mar 18, 2020",-8.286
Bulgaria,BGR,"Mar 19, 2020",-13.571
Bulgaria,BGR,"Mar 20, 2020",-20.571
Bulgaria,BGR,"Mar 21, 2020",-25.286
Bulgaria,BGR,"Mar 22, 2020",-27.429
Bulgaria,BGR,"Mar 23, 2020",-30.143
Bulgaria,BGR,"Mar 24, 2020",-32.286
Bulgaria,BGR,"Mar 25, 2020",-33.429
Bulgaria,BGR,"Mar 26, 2020",-34.286
Bulgaria,BGR,"Mar 27, 2020",-34.857
Bulgaria,BGR,"Mar 28, 2020",-34.571
Bulgaria,BGR,"Mar 29, 2020",-34
Bulgaria,BGR,"Mar 30, 2020",-32.714
Bulgaria,BGR,"Mar 31, 2020",-31.429
Bulgaria,BGR,"Apr 1, 2020",-31.571
Bulgaria,BGR,"Apr 2, 2020",-31.286
Bulgaria,BGR,"Apr 3, 2020",-30.714
Bulgaria,BGR,"Apr 4, 2020",-31.143
Bulgaria,BGR,"Apr 5, 2020",-31.286
Bulgaria,BGR,"Apr 6, 2020",-30.857
Bulgaria,BGR,"Apr 7, 2020",-29.286
Bulgaria,BGR,"Apr 8, 2020",-27.143
Bulgaria,BGR,"Apr 9, 2020",-25.286
Bulgaria,BGR,"Apr 10, 2020",-23.857
Bulgaria,BGR,"Apr 11, 2020",-21.571
Bulgaria,BGR,"Apr 12, 2020",-19.857
Bulgaria,BGR,"Apr 13, 2020",-18.714
Bulgaria,BGR,"Apr 14, 2020",-18.286
Bulgaria,BGR,"Apr 15, 2020",-17
Bulgaria,BGR,"Apr 16, 2020",-14.857
Bulgaria,BGR,"Apr 17, 2020",-15.429
Bulgaria,BGR,"Apr 18, 2020",-17.714
Bulgaria,BGR,"Apr 19, 2020",-21.429
Bulgaria,BGR,"Apr 20, 2020",-25.286
Bulgaria,BGR,"Apr 21, 2020",-27
Bulgaria,BGR,"Apr 22, 2020",-28.429
Bulgaria,BGR,"Apr 23, 2020",-30.714
Bulgaria,BGR,"Apr 24, 2020",-30.571
Bulgaria,BGR,"Apr 25, 2020",-28.429
Bulgaria,BGR,"Apr 26, 2020",-24.714
Bulgaria,BGR,"Apr 27, 2020",-20.714
Bulgaria,BGR,"Apr 28, 2020",-19
Bulgaria,BGR,"Apr 29, 2020",-18.286
Bulgaria,BGR,"Apr 30, 2020",-16.857
Bulgaria,BGR,"May 1, 2020",-16.857
Bulgaria,BGR,"May 2, 2020",-17.429
Bulgaria,BGR,"May 3, 2020",-17.714
Bulgaria,BGR,"May 4, 2020",-17.429
Bulgaria,BGR,"May 5, 2020",-15.429
Bulgaria,BGR,"May 6, 2020",-16.429
Bulgaria,BGR,"May 7, 2020",-16.571
Bulgaria,BGR,"May 8, 2020",-14.857
Bulgaria,BGR,"May 9, 2020",-13
Bulgaria,BGR,"May 10, 2020",-10.857
Bulgaria,BGR,"May 11, 2020",-9.571
Bulgaria,BGR,"May 12, 2020",-10.143
Bulgaria,BGR,"May 13, 2020",-7.714
Bulgaria,BGR,"May 14, 2020",-6.857
Bulgaria,BGR,"May 15, 2020",-6.429
Bulgaria,BGR,"May 16, 2020",-5.857
Bulgaria,BGR,"May 17, 2020",-5.429
Bulgaria,BGR,"May 18, 2020",-5.143
Bulgaria,BGR,"May 19, 2020",-5
Bulgaria,BGR,"May 20, 2020",-4.571
